Member,Vote,Party,State,ProfileAdams,No,Democratic,NC,/members/A000370
Palazzo,Aye,Republican,MS,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000601
Pallone,No,Democratic,NJ,/members/P000034
Palmer,Aye,Republican,AL,/members/P000609
Panetta,No,Democratic,CA,/members/P000613
Pappas,No,Democratic,NH,/members/P000614
Pascrell,No,Democratic,NJ,/members/P000096
Payne,No,Democratic,NJ,/members/P000604
Peltola,No,Democratic,AK,/members/P000619
Pence,Aye,Republican,IN,/members/P000615
Perlmutter,No,Democratic,CO,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000593
Perry,Aye,Republican,PA,/members/P000605
Peters,No,Democratic,CA,/members/P000608
Pfluger,Aye,Republican,TX,/members/P000048
Phillips,No,Democratic,MN,/members/P000616
Pingree,No,Democratic,ME,/members/P000597
Plaskett,No,Democratic,VI,/members/P000610
Pocan,No,Democratic,WI,/members/P000607
Porter,No,Democratic,CA,/members/P000618
Posey,Aye,Republican,FL,/members/P000599
Pressley,No,Democratic,MA,/members/P000617
Price (NC),No,Democratic,NC,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000523
Quigley,No,Democratic,IL,/members/Q000023
Radewagen,Not Voting,Republican,AS,/members/R000600
Raskin,No,Democratic,MD,/members/R000606
Reschenthaler,Aye,Republican,PA,/members/R000610
Rice (NY),No,Democratic,NY,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000602
Rice (SC),Aye,Republican,SC,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000597
Rodgers (WA),Aye,Republican,WA,/members/M001159
Rogers (AL),Aye,Republican,AL,/members/R000575
Rogers (KY),Aye,Republican,KY,/members/R000395
Rose,Aye,Republican,TN,/members/R000612
Rosendale,Aye,Republican,MT,/members/R000103
Ross,No,Democratic,NC,/members/R000305
Rouzer,Aye,Republican,NC,/members/R000603
Roy,Aye,Republican,TX,/members/R000614
Roybal-Allard,No,Democratic,CA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000486
Ruiz,No,Democratic,CA,/members/R000599
Ruppersberger,No,Democratic,MD,/members/R000576
Rush,No,Democratic,IL,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000515
Rutherford,Aye,Republican,FL,/members/R000609
Ryan (NY),No,Democratic,NY,/members/R000579
Ryan (OH),No,Democratic,OH,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000577
Sablan,No,Democratic,MP,/members/S001177
Salazar,Aye,Republican,FL,/members/S000168
San Nicolas,Not Voting,Democratic,XX,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001204
